==== Logging ASAMI ====
t, Ws_t, Wa_t, gtDistance
222.867,-19.284,-22.923,1644.586
222.900,-18.743,-22.268,1612.269
222.933,-18.274,-21.608,1704.474
222.967,-17.865,-20.947,1655.488
223.000,-17.291,-20.278,1574.205
223.033,-16.730,-19.603,1556.187
223.067,-16.209,-18.922,1446.417
223.167,-14.504,-17.010,1594.623
223.200,-13.961,-16.300,1561.535
223.233,-13.436,-15.585,1715.801
223.267,-12.831,-14.864,1620.115
223.300,-12.352,-14.140,1614.343
223.367,-11.359,-12.737,1454.528
223.400,-10.895,-12.005,1563.119
223.567,-8.136,-8.367,1537.595
223.667,-6.453,-6.074,1498.765
223.733,-5.453,-4.516,1426.619
223.767,-4.981,-3.747,1379.698
223.833,-3.751,-2.148,1578.953
223.900,-2.855,-0.531,1430.036
223.933,-2.345,0.244,1496.491
223.967,-1.901,1.018,1593.940
224.000,-1.351,1.795,1460.273
224.067,-0.267,3.469,1452.916
224.100,0.172,4.246,1635.016
224.200,1.737,6.883,1442.146
224.233,2.285,7.657,1467.964
224.267,2.893,7.506,1588.141
224.300,3.398,7.385,1494.143
224.333,3.899,7.292,1370.856
224.367,4.452,7.228,1382.289
224.433,5.616,7.259,1476.887
224.467,6.139,7.275,1521.905
224.567,7.460,7.489,1329.056
224.600,7.847,7.585,1371.672
224.633,8.333,7.702,1533.037
224.667,8.742,7.837,1545.237
224.700,9.191,7.990,1523.070
224.733,9.629,8.160,1504.018
224.767,10.021,8.345,1524.003
224.800,10.431,8.545,1413.782
224.833,10.948,8.763,1569.889
224.867,11.305,8.994,1579.927
224.900,11.838,9.242,1418.894
224.933,12.266,9.504,1449.899
224.967,12.721,9.781,1569.337
225.000,13.212,10.072,1491.058
225.033,13.661,10.376,1406.513
225.100,14.617,10.909,1318.919
225.167,15.469,11.484,1369.223
225.233,16.346,12.100,1493.777
225.267,16.818,12.495,1461.975
225.300,17.173,12.897,1328.294
225.333,17.540,13.306,1303.301
225.367,17.997,13.724,1427.502
225.400,18.467,14.152,1504.747
225.433,18.794,14.584,1382.386
225.500,19.548,15.327,1271.373
225.533,19.979,15.782,1402.953
225.567,20.447,16.246,1475.878
225.600,20.884,16.717,1264.164
225.633,21.255,17.192,1442.546
225.700,21.992,18.023,1427.277
225.867,23.914,20.034,1262.760
225.900,24.337,20.563,1309.461
225.933,24.790,21.098,1312.593
226.033,26.129,22.495,1252.100
226.067,26.444,23.052,1375.397
226.100,26.889,23.613,1244.943
226.133,27.280,24.176,1285.444
226.167,27.608,24.740,1372.345
226.200,27.964,25.304,1258.723
226.267,28.804,26.359,1346.370
226.367,29.931,27.943,1272.522
226.433,30.687,29.050,1301.744
226.467,31.083,29.638,1361.572
226.500,31.471,30.226,1293.465
226.533,31.818,30.815,1371.146
226.567,32.214,31.405,1407.701
226.600,32.631,31.997,1323.724
226.633,33.006,32.590,1411.540
226.700,33.808,33.773,1424.082
226.733,34.200,34.370,1268.601
226.767,34.598,34.968,1376.941
226.833,35.389,36.187,1415.891
226.867,35.780,36.788,1314.234
226.900,36.204,37.390,1249.712
226.933,36.623,37.994,1419.740
226.967,36.976,38.598,1291.898
227.000,37.366,39.202,1275.391
227.033,37.827,39.809,1431.793
227.100,38.623,41.098,1194.570
227.200,39.727,43.103,1241.412
227.233,40.124,43.702,1294.737
227.267,40.600,43.614,1181.890
227.300,40.990,43.558,1411.736
227.333,41.528,43.537,1410.603
227.367,41.933,43.546,1335.556
227.467,43.537,43.827,1277.008
227.500,43.995,43.957,1274.786
227.533,44.538,44.117,1357.906
227.633,46.308,44.705,1201.519
227.767,49.164,45.759,1206.731
227.800,49.920,46.163,1212.525
227.833,50.495,46.589,1299.012
227.900,51.846,47.372,1240.029
227.933,52.558,47.873,1152.138
227.967,53.455,48.402,1315.690
228.000,54.384,48.960,1146.628
228.033,55.050,49.537,1181.125
228.067,55.726,50.133,1192.857
228.100,56.528,50.751,1298.206
228.133,57.316,51.391,1284.580
228.200,59.025,52.533,1175.322
228.267,61.003,53.766,1236.786
228.300,61.761,54.531,1228.882
228.333,62.767,55.319,1262.166
228.367,63.477,56.120,1286.360
228.400,64.257,56.936,1288.965
228.467,65.896,58.371,1290.745
228.500,66.675,59.239,1176.654
228.533,67.575,60.123,1197.004
228.600,69.447,61.694,1172.921
228.633,70.406,62.637,1257.602
228.667,71.352,63.597,1065.361
228.700,72.163,64.566,1194.163
228.767,73.963,66.294,1086.326
228.867,76.672,68.879,1209.245
228.900,77.567,69.946,1155.318
228.933,78.528,71.025,1159.299
228.967,79.506,72.116,1150.385
229.000,80.450,73.218,1184.537
229.033,81.439,74.332,1143.545
229.100,83.306,76.357,1206.760
229.133,84.117,77.502,1062.285
229.200,86.360,79.617,1102.474
229.233,87.404,80.810,1187.793
229.300,89.156,83.003,1144.058
229.367,91.147,85.251,1015.264
229.400,92.190,86.494,1072.165
229.433,93.300,87.749,973.202
229.467,94.437,89.016,942.852
229.500,95.330,90.286,1115.761
229.533,96.348,91.564,1127.453
229.600,98.153,93.983,1049.018
229.667,100.203,96.453,1009.182
229.700,101.248,97.768,1051.954
229.733,102.233,99.088,1106.945
229.800,104.371,101.654,1061.902
229.833,105.202,102.991,1002.927
229.867,106.308,104.337,1080.516
229.933,108.587,106.998,951.717
229.967,109.736,108.372,961.019
230.000,110.692,109.749,1008.417
230.033,111.848,111.135,1044.942
230.100,113.798,113.904,938.097
230.133,114.885,115.301,885.010
230.200,116.915,118.131,975.485
230.267,118.903,119.577,1003.316
230.300,119.795,119.600,1002.423
230.333,120.542,119.655,861.872
230.367,121.526,119.749,916.039
230.400,122.431,119.877,887.498
230.433,123.217,120.036,841.531
230.467,123.842,120.217,819.609
230.533,125.280,120.520,814.507
230.567,125.999,120.781,942.681
230.600,126.663,121.064,943.855
230.633,127.313,121.366,877.389
230.667,127.815,121.684,866.506
230.733,129.076,122.159,838.081
230.767,129.708,122.536,873.177
230.833,130.770,123.087,782.651
230.900,131.837,123.687,902.712
230.933,132.408,124.143,808.451
230.967,132.851,124.607,769.010
231.000,133.234,125.077,870.025
231.067,134.122,125.766,839.551
231.133,134.968,126.493,811.995
231.167,135.283,127.008,745.447
231.200,135.669,127.527,812.048
231.267,136.510,128.311,782.017
231.300,136.880,128.851,841.930
231.333,137.178,129.391,761.048
231.367,137.445,129.930,723.073
231.400,137.841,130.472,806.598
231.433,138.098,131.014,780.467
231.467,138.349,131.554,745.193
231.533,139.067,132.419,783.155
231.633,139.955,133.654,705.243
231.667,140.279,134.219,798.106
231.700,140.585,134.784,802.335
231.767,141.103,135.724,749.579
231.800,141.333,136.288,722.260
231.833,141.559,136.849,699.297
231.867,141.774,137.408,810.175
231.900,142.051,137.965,693.451
231.933,142.320,138.521,725.684
232.000,142.871,139.512,739.285
232.033,143.143,140.069,791.390
232.067,143.347,140.622,785.779
232.100,143.541,141.172,756.568
232.200,144.272,142.683,700.443
232.233,144.452,143.228,721.805
232.300,144.906,144.281,786.662
232.333,145.143,144.821,796.234
232.367,145.334,145.357,735.282
232.400,145.577,145.893,673.712
232.500,146.169,147.536,649.728
232.533,146.399,148.059,771.421
232.567,146.648,148.582,786.894
232.600,146.840,149.102,756.059
232.633,147.086,149.622,656.648
232.733,147.687,151.368,689.488
232.767,147.933,151.873,719.953
232.800,148.123,152.377,713.796
232.833,148.384,152.880,671.274
232.867,148.575,153.382,707.179
232.900,148.793,153.883,711.833
